id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
337,0.0,1.2592577e-37,1.3682524e-29,2.8888696e-19,0.0,0.0,4.6510044e-29,1.6848111e-35,2.3006634e-32,0.0,4.2634225e-32,0.0,1.7003589e-35,0.0,0.0,0.0,0.0,1.2688354e-35,0.0,1.4570928e-35,0.0,8.524083e-36,0.0,5.07583e-35,1.3272478e-38,0.0,2.8362875e-37,1.17234794e-29,2.548299e-35,0.0,0.0,0.0,1.8052508e-35,0.0,5.7242136e-30,0.0,1.7312005e-33,0.0,0.0,6.877675e-36,7.929885e-34,3.4449308e-38,1.6399718e-29,8.382896e-31,0.0,2.1484335e-32,0.0,3.5144998e-37,0.0,0.0,2.2233607e-28,0.0,5.2067257e-24,0.0,1.3454434e-35,0.0,0.0,6.190997e-32,3.9565173e-19,3.7484836e-35,4.630954e-33,3.3753262e-37,1.9632968e-38,6.2365163e-37,5.2761013e-33,0.0,2.2493562e-34,7.14361e-35,2.2851846e-37,2.5555162e-32,0.0,0.0,0.0,5.7501493e-22,0.0,2.2642203e-37,2.9265842e-25,0.0,0.0,2.2986686e-35,0.0,1.0,3.8720316e-29,3.6534302e-36,0.0,1.4949275e-28,4.963304e-34,4.786405e-32,0.0,1.3064698e-33,8.8960144e-24,4.414733e-37,3.608018e-35,3.2179342e-37,5.8553445e-34,0.0,6.885438e-23,0.0,1.6259796e-38
343,0.0,0.0,1.25800196e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.786795e-37,0.0,0.0,0.0,0.0,6.5918497e-37,2.9896948e-33,2.620065e-31,0.0,0.0,3.4280274e-34,1.2786295e-37,0.0,1.7830056e-30,0.0,1.08405934e-35,0.0,1.515568e-38,0.0,0.0,0.0,1.0,0.0,1.9511861e-31,0.0,0.0,0.0,0.0,0.0,4.4341317e-27,0.0,0.0,0.0,2.4715147e-37,0.0,1.030322e-33,5.1023537e-33,0.0,3.750012e-36,0.0,2.3183682e-20,0.0,1.3895783e-34,0.0,0.0,1.0681465e-24,0.0,0.0,2.2450631e-25,0.0,0.0,1.2159558e-29,4.4116403e-35,0.0,2.295389e-37,3.7203627e-35,1.4034718e-34,0.0,0.0,0.0,7.2308503e-35,7.4728903e-34,2.4996664e-29,1.2033939e-31,0.0,1.8776077e-35,2.792564e-34,5.7290896e-36,0.0,4.4090595e-38,0.0,0.0,0.0,4.594885e-31,0.0,0.0,0.0,0.0
346,0.0,0.0,0.0,3.02879e-35,0.0,4.0980698e-35,0.0,0.0,0.0,0.0,3.0476507e-25,0.0,9.119664e-32,0.0,3.9546896e-35,0.0,0.0,0.0,0.0,0.0,1.966867e-36,0.0,0.0,0.0,0.0,0.0,4.3226437e-30,1.1454442e-36,0.0,0.0,0.0,5.076366e-30,0.0,0.0,1.9919177e-31,1.5318895e-38,1.0779255e-31,0.0,3.4060537e-32,0.0,0.0,1.04083555e-30,4.0173303e-37,0.0,6.383924e-37,4.3326435e-32,3.48325e-17,0.0,0.0,0.0,4.7460105e-30,1.0,9.141868e-36,0.0,0.0,4.0337738e-31,3.3199623e-33,0.0,0.0,2.7135906e-36,0.0,0.0,5.414288e-37,0.0,7.7952346e-30,0.0,2.0716802e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.641218e-28,1.0026019e-36,0.0,5.1868353e-34,6.9723866e-26,3.2245786e-24,1.8387647e-35,0.0,1.6645275e-36,1.5566675e-29,6.279737e-26,0.0,0.0,0.0,2.7937334e-36,0.0,0.0,8.171554e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,8.2555964e-36,0.0,3.5189308e-37,6.882585e-30,9.5869664e-36,0.0,0.0,2.2351962e-32,9.805858e-36,0.0,3.0181755e-32,9.4111955e-35,3.660509e-35,6.945973e-28,6.0826064e-36,0.0,0.0,1.2249531e-27,3.110516e-17,1.5146391e-23,0.0,2.256851e-36,1.7535923e-36,7.1005603e-34,6.790891e-22,0.0,1.4108288e-32,1.5520431e-38,6.9152273e-20,1.2076773e-30,2.1348797e-27,0.0,1.1987911e-30,0.0,5.9315767e-37,0.0,1.02060266e-25,0.0,3.156852e-30,0.0,2.925281e-33,0.0,2.3775455e-27,4.7384504e-24,1.6882666e-29,9.3305716e-38,1.7488813e-30,2.2065855e-33,6.396197e-28,1.635388e-14,2.188878e-19,5.5558814e-36,2.7832383e-13,7.01901e-20,4.756029e-19,3.6293097e-19,9.277303e-22,3.743593e-24,0.0,2.2694286e-37,3.064108e-29,1.1475518e-24,2.8803461e-33,1.2026281e-25,4.1081046e-29,8.209503e-34,3.327078e-26,5.212097e-24,4.9815534e-13,0.97788006,1.9551794e-26,8.479428e-30,1.1389444e-29,3.810391e-22,0.0,2.6401735e-24,4.1304493e-29,2.1067754e-26,0.0,4.6188272e-38,8.976528e-27,2.3372665e-28,7.5953956e-32,1.0096792e-31,3.0682358e-37,4.0842866e-31,0.022119932,2.996491e-26,6.1768098e-30,6.3080477e-27,1.0494655e-28,7.691589e-31,1.1404678e-26,2.6178501e-31,0.0,0.0,8.1578964e-27,1.2948584e-37,8.42306e-26
351,0.0,0.0,0.0,2.8592212e-36,0.0,3.9847984e-33,2.9976334e-32,7.060368e-32,9.524404e-36,0.0,1.12028755e-32,2.5881858e-32,4.4818418e-38,9.198425e-30,1.1767903e-33,5.2117506e-25,0.0,5.8287177e-25,2.9427408e-31,0.0,1.0137129e-35,2.285682e-29,1.7560284e-27,1.2111928e-28,2.3241603e-34,1.7233203e-33,8.089744e-34,2.444051e-24,5.9688115e-24,3.0428544e-24,3.3286762e-32,5.573093e-35,3.4171759e-35,3.967148e-31,1.3532369e-27,3.3563346e-38,9.622748e-37,0.0,1.3630785e-30,1.8314564e-35,0.0,0.0,0.0,5.0668926e-35,1.6534703e-30,0.0,7.4866506e-32,0.0,3.2182041e-37,0.0,0.0,1.0995322e-34,6.031921e-23,0.0,1.9591387e-29,2.6031692e-38,0.0,1.8267929e-30,7.5312653e-28,0.0,1.428388e-26,1.6419465e-33,1.0,0.0,1.2867602e-17,1.1267864e-37,1.8457098e-18,1.5139431e-32,0.0,0.0,8.1625114e-38,0.0,0.0,3.4825866e-24,5.0555016e-35,9.387928e-32,4.1985189e-35,5.4097214e-31,0.0,1.0406167e-31,0.0,2.9962919e-27,0.0,1.597132e-35,0.0,0.0,1.6149586e-37,0.0,2.3739786e-29,6.262938e-35,0.0,7.9231825e-24,1.4211864e-26,1.5413837e-33,0.0,8.90833e-34,2.7261712e-32,2.4077632e-34,6.202123e-27
352,0.0,2.7411821e-36,0.0,5.165769e-33,0.0,0.0,7.78402e-33,0.0,0.0,0.0,0.0,3.4936884e-29,0.0,3.8309572e-34,2.1728069e-38,0.0,0.0,2.4338831e-23,2.8993224e-28,3.5919744e-37,5.7776047e-32,0.0,0.0,7.45336e-34,1.7433114e-37,2.429813e-36,0.0,1.0158697e-34,0.0,5.5784106e-35,2.1696263e-38,0.0,1.2383775e-38,2.8857005e-32,0.0,0.0,1.2513985e-31,0.0,2.0631579e-33,8.3871654e-35,9.653536e-34,6.775099e-37,0.0,1.0043613e-24,9.306112e-29,0.0,0.0,0.0,2.1555614e-30,0.0,1.1339072e-34,0.0,2.508001e-32,0.0,1.0401293e-37,0.0,0.0,2.831502e-27,4.6890207e-29,0.0,1.0,0.0,3.0734554e-23,0.0,0.0,0.0,2.823068e-27,0.0,0.0,0.0,0.0,0.0,0.0,1.3168143e-37,1.2380469e-38,0.0,4.5177217e-36,4.3777528e-38,0.0,3.6744102e-28,0.0,0.0,0.0,0.0,0.0,0.0,7.1590345e-32,0.0,0.0,6.3432176e-36,1.2800712e-34,4.8047537e-17,1.1576031e-36,0.0,0.0,2.0251051e-19,0.0,2.4018158e-29,4.6103956e-28
353,0.0,0.0,0.0,4.6713862e-27,0.0,0.0,5.6124457e-31,7.3651925e-30,7.521444e-36,2.7366866e-38,2.1577306e-25,2.5267927e-33,1.476122e-25,5.799669e-23,7.2368e-23,7.2315275e-31,0.0,1.353037e-25,0.0,2.5980806e-30,0.0,4.028063e-34,6.8869127e-22,1.2010183e-31,9.478868e-31,1.9510947e-33,1.7640394e-33,0.0,1.259135e-26,0.0,2.7540344e-27,4.748366e-37,1.7026859e-31,1.4853327e-35,1.843384e-37,0.0,2.6085496e-21,0.0,6.204292e-37,0.0,0.0,1.1623023e-36,1.302936e-33,5.570001e-31,1.5783543e-30,1.4472114e-26,9.773141e-27,1.2179231e-38,7.932306e-34,0.0,8.467173e-29,2.4638145e-37,1.0,3.0794242e-26,5.0793656e-31,0.0,0.0,4.222874e-33,0.0,5.725588e-38,1.0102658e-27,0.0,5.4224552e-36,3.825091e-32,3.9687917e-34,2.4957035e-36,9.0859397e-26,2.68505e-34,3.2051855e-34,2.6522678e-36,0.0,4.620891e-35,0.0,1.9692305e-30,0.0,8.897607e-32,0.0,0.0,0.0,4.452922e-23,9.170235e-27,3.085942e-24,0.0,0.0,0.0,0.0,6.362819e-30,0.0,0.0,0.0,0.0,1.2335141e-27,1.9589693e-19,2.2201835e-27,2.7625972e-36,0.0,8.411313e-30,0.0,6.784748e-29
359,1.5118255e-24,1.0055926e-30,0.0,0.0,0.0,0.0,1.2725248e-34,0.0,5.5516875e-26,0.0,0.0,1.9172626e-14,0.0,1.1488923e-29,1.3066528e-20,0.0,2.315551e-18,5.453322e-36,0.0,2.5122906e-32,2.8848043e-35,0.0,0.0,0.0,0.0,0.0,6.024176e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.650189e-28,0.0,0.0,2.7708168e-30,0.0,0.0,7.3111902e-31,1.02414814e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2980645e-35,3.1563542e-38,0.0,1.1135327e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1355137e-33,1.2695354e-38,0.0,0.0,0.0,0.0,1.2358345e-37,0.0,1.557094e-38,0.0,0.0,0.0,0.0,1.2173683e-19,0.0,1.4190343e-28,0.0,6.8919395e-35,1.4167615e-37,1.0,0.0,2.137207e-35,0.0
361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.060005e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1255601e-33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,0.0,0.0,2.8277214e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2110677e-36,0.0,0.0,0.0,0.0,0.0,2.3005435e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.734244e-38,0.0,0.0,0.0,0.0,0.0,5.645108e-37,0.0,0.0,0.0,0.0,0.0,0.0,1.8329757e-32,0.0,0.0,0.0,2.8982543e-25,0.0,1.7516841e-37,0.0,0.0,2.5615143e-28,0.0,0.0,4.9646346e-32,0.0,0.0,5.3031574e-34,5.51035e-35,0.0,0.0,3.388511e-37,0.0,0.0,0.0,0.0,5.1234236e-31,1.90833e-38,9.457601e-37,4.352177e-38,0.0,1.5334748e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.571437e-33,0.0,0.0,0.0,0.0
370,7.8797524e-38,0.0,1.432999e-27,1.3222183e-25,0.0,0.0,4.4401337e-30,0.0,8.040964e-30,0.0,1.18824686e-35,0.0,5.418029e-29,0.0,1.852098e-35,0.0,0.0,2.2331266e-36,6.383986e-33,9.515086e-33,8.159886e-33,1.8298501e-35,1.1436192e-36,1.2414248e-21,7.277471e-22,6.023211e-29,0.0,1.2569962e-31,4.4321125e-30,8.535277e-36,6.8942673e-31,0.0,0.0,0.0,9.273177e-17,0.0,9.785432e-31,3.435815e-35,4.3142653e-27,6.7179864e-31,3.7024133e-26,0.0,1.3530036e-36,1.9650557e-25,0.0,9.903426e-38,0.0,7.657419e-30,0.0,0.0,1.0436948e-29,0.0,5.2758315e-21,0.0,1.4387594e-22,0.0,0.0,3.9607235e-30,7.707314e-26,7.0347373e-35,2.0629444e-34,1.2732596e-24,3.3403237e-27,1.3468697e-37,2.755915e-35,1.5882896e-38,3.1030364e-38,8.336084e-31,9.7605406e-36,7.584788e-25,3.938215e-30,2.8831858e-36,0.0,2.2159474e-17,0.0,1.855363e-37,1.1477332e-26,2.3850637e-35,0.0,8.539386e-27,0.0,7.668465e-16,1.1385064e-33,0.0,0.0,3.7436365e-29,1.3454257e-31,1.00352204e-25,0.0,3.2888886e-34,9.820466e-32,6.9520674e-34,0.0,2.5085807e-35,0.0,0.0,1.0,0.0,1.1926491e-32
372,5.6929906e-21,1.6096586e-35,0.0,0.0,0.0,0.0,0.0,0.0,2.4105601e-24,0.0,0.0,1.6095243e-19,8.974882e-33,1.5408534e-27,1.017282e-25,0.0,1.7138819e-23,1.5765371e-30,5.00142e-38,2.8268461e-30,2.0792311e-38,0.0,0.0,0.0,4.162297e-38,0.0,2.4554314e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1420945e-34,0.0,0.0,7.482636e-29,0.0,1.5351569e-34,1.47782075e-36,0.0,0.0,6.556976e-26,4.6874137e-13,0.0,1.1272642e-36,0.0,0.0,0.0,0.0,0.0,0.0,4.5929483e-35,7.27171e-34,0.0,3.836992e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5070042e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.525937e-35,0.0,0.0,0.0,0.0,1.6210502e-15,0.0,5.387691e-29,0.0,0.0,0.0,1.0,0.0,0.0,3.2262323e-36
373,1.9947967e-34,2.2872322e-31,0.0,0.0,4.034328e-31,0.0,5.752986e-35,8.6902825e-36,1.07806644e-29,4.363034e-37,0.0,1.6364792e-28,0.0,0.0,1.3304688e-35,0.0,1.1363023e-33,0.0,4.310553e-32,0.0,1.0,0.0,0.0,1.1901803e-26,9.410426e-36,1.9956298e-38,0.0,0.0,0.0,0.0,0.0,3.2540705e-34,0.0,9.125438e-25,0.0,4.2782656e-24,0.0,0.0,0.0,6.074457e-37,0.0,8.974277e-38,0.0,0.0,0.0,0.0,0.0,0.0,3.2756591e-31,4.7132116e-37,0.0,6.561672e-36,0.0,0.0,1.2461885e-36,0.0,4.7127596e-38,0.0,0.0,0.0,2.2776229e-36,0.0,1.796585e-38,0.0,1.7078935e-27,5.574199e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9109835e-22,0.0,7.801279e-36,0.0,9.174348e-38,3.2537164e-38,1.02598836e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.162989e-28,0.0,4.1380954e-28,0.0,0.0,0.0,1.0719529e-35,1.9962867e-36
378,1.0753886e-36,0.0,0.0,2.272492e-30,0.0,1.5547126e-32,0.0,0.0,4.4759585e-33,1.1409734e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7188573e-32,3.2549968e-37,4.8155196e-34,0.0,7.882027e-33,0.0,0.0,8.909873e-31,0.0,0.0,0.0,0.0,0.0,2.0525269e-35,0.0,0.0,0.0,2.0940295e-22,6.4974936e-33,3.6403522e-29,0.0,0.0,3.3996378e-34,0.0,0.0,7.391789e-38,1.1741038e-34,0.0,1.4227949e-37,0.0,0.0,2.2057295e-36,5.196612e-29,0.0,0.0,2.0939151e-32,7.155252e-36,0.0,0.0,0.0,1.0,0.0,4.116531e-33,0.0,3.3524337e-22,0.0,1.5751978e-36,0.0,0.0,3.0925092e-37,6.65629e-28,1.0745672e-31,1.8814786e-21,1.0254898e-28,0.0,0.0,2.4668992e-37,2.9187659e-27,0.0,3.3564159e-28,3.8673384e-36,1.8385323e-21,0.0,3.459869e-21,1.9681579e-36,1.3814523e-30,1.8428052e-32,0.0,0.0,0.0,0.0,1.4461762e-38,0.0,0.0,0.0,1.4680232e-34,0.0,3.679834e-38,0.0,0.0
381,1.7402908e-34,8.9676745e-30,7.802656e-34,0.0,1.0889846e-25,3.3295565e-22,2.3060184e-36,3.932906e-27,1.8909217e-33,2.1383646e-28,2.3847447e-28,3.53892e-28,5.614117e-38,1.7534833e-36,4.5917267e-33,1.0728085e-34,7.4451364e-37,1.6095341e-37,1.3814671e-24,0.0,1.0712806e-16,9.74518e-35,0.0,0.0,0.0,0.0,1.7201903e-37,0.0,3.73448e-36,0.0,0.0,0.0,0.0,1.1030502e-31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0442367e-36,0.0,0.0,7.469658e-37,0.0,1.023353e-34,0.0,0.0,1.1650113e-34,0.0,0.0,2.298025e-38,0.0,1.1999953e-34,0.0,5.69032e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1833718e-28,0.0,2.6620533e-33,0.0,0.0,0.0,4.0953653e-28,7.326315e-33,0.0,8.389834e-32,7.5363693e-31,4.5266184e-38,0.0,0.0,0.0,4.186606e-34,7.4159295e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10498514e-35,0.0,0.0,1.5914999e-28,3.350139e-33,1.7713099e-24,0.0,0.0,0.0,0.0,3.4412638e-32
384,0.0,0.0,0.0,2.220794e-34,0.0,0.0,0.0,2.9274464e-31,0.0,0.0,0.0,1.369749e-32,1.6253309e-35,3.0341682e-27,6.5998073e-35,0.0,0.0,1.01832255e-25,2.471279e-22,4.899585e-28,0.0,0.0,4.172153e-38,9.954265e-36,1.3330591e-21,0.0,1.9371504e-35,0.0,3.959691e-25,1.5126831e-34,2.8740173e-28,0.0,0.0,0.0,0.0,0.0,1.4559241e-30,0.0,6.6158524e-31,0.0,7.5114736e-34,0.0,1.140803e-31,2.1633392e-21,8.9779845e-36,0.0,0.0,2.4489234e-31,8.067922e-27,3.046375e-23,3.2655815e-29,0.0,7.2952025e-15,4.251723e-27,1.0517784e-25,5.2948645e-36,7.146952e-38,2.4982466e-21,0.0,0.0,1.271791e-28,1.7821333e-32,1.0642695e-33,2.269658e-31,0.0,0.0,6.679168e-32,2.376347e-26,1.8371712e-22,1.0576429e-13,2.8590403e-33,5.7131694e-32,0.0,5.6744254e-23,0.0,9.139794e-32,4.0426735e-33,9.293818e-33,0.0,0.0,6.8329117e-34,1.6090987e-29,0.0,0.0,0.0,2.8757788e-31,1.0,1.9147338e-29,0.0,1.7840126e-30,8.1122244e-38,3.3041836e-32,3.4017534e-26,5.6883418e-37,0.0,0.0,5.6076816e-28,0.0,2.3667912e-28
385,0.0,1.0,0.0,3.3468913e-35,2.795841e-31,5.616466e-33,1.0978413e-37,1.8211056e-33,9.045588e-32,5.3046303e-28,0.0,2.9076447e-25,0.0,0.0,4.8092304e-31,0.0,3.4188065e-27,0.0,0.0,4.721853e-28,1.257747e-27,3.573823e-30,0.0,0.0,0.0,0.0,2.4741011e-28,0.0,0.0,0.0,0.0,0.0,2.9707806e-31,0.0,0.0,7.779448e-33,2.8744442e-36,0.0,0.0,0.0,0.0,4.510331e-30,0.0,0.0,0.0,0.0,0.0,9.741634e-38,1.544269e-31,0.0,0.0,0.0,0.0,0.0,2.3757393e-34,0.0,6.2720376e-38,0.0,0.0,4.9538737e-38,0.0,0.0,0.0,0.0,7.372165e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8512135e-29,0.0,9.4329565e-37,0.0,2.4398598e-31,0.0,0.0,0.0,0.0,0.0,1.3188452e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6602313e-32,5.982472e-37,3.4203658e-38,0.0,0.0,3.646829e-29
391,3.061543e-22,2.8966953e-09,3.066944e-29,4.928003e-19,2.7870939e-18,2.9971822e-08,1.2651038e-27,9.2330055e-24,5.831137e-18,2.4146734e-16,4.831767e-18,4.8970743e-22,1.23802e-12,1.192359e-29,4.3421026e-18,3.7819357e-26,8.645534e-15,5.284272e-27,3.7620865e-22,1.3277275e-24,5.0721235e-15,3.0136803e-19,9.2545576e-30,2.841729e-25,8.205979e-27,7.0827494e-26,0.99998033,8.545172e-22,2.9640254e-28,2.5714616e-34,0.0,5.8919585e-17,9.461189e-25,1.9000573e-21,1.4230601e-22,5.13271e-17,3.9500796e-17,2.0596662e-32,8.476064e-27,3.362277e-24,2.4503006e-27,1.9643663e-05,4.2106098e-20,1.1097825e-29,1.8786436e-22,4.1958498e-24,1.367109e-10,2.9584059e-24,3.1015856e-19,2.2833848e-25,1.4370503e-14,4.536105e-12,1.043529e-25,3.3330525e-20,9.653395e-13,7.317227e-27,4.4902192e-14,1.4234369e-34,4.4108815e-27,6.0704585e-18,4.21286e-27,4.371955e-25,1.7947427e-29,5.805155e-23,6.9546612e-12,1.4625597e-21,8.238621e-22,5.9376883e-34,4.3350666e-34,2.2333923e-26,7.6762694e-25,5.6856676e-23,1.0375557e-24,6.167519e-31,1.6562092e-11,1.9192704e-10,5.935636e-16,2.3295545e-20,1.0148511e-10,4.0100002e-19,4.125607e-22,1.10612235e-29,1.3781727e-22,2.6399817e-21,4.4044138e-17,1.5656732e-19,1.7509201e-31,2.4858703e-19,1.879089e-21,1.5948509e-24,6.7834326e-34,4.915241e-17,1.5495263e-23,6.253453e-21,9.138405e-22,7.0339066e-26,2.2349701e-25,1.5763104e-19,1.6586643e-20
395,4.790611e-30,0.0,0.0,0.0,0.0,0.0,8.473665e-37,0.0,0.0,0.0,0.0,0.0,1.9444566e-36,3.1720418e-33,0.0,0.0,0.0,1.5568357e-34,0.0,0.0,0.0,0.0,0.0,4.8565997e-28,4.1867953e-20,0.0,0.0,0.0,4.4213975e-34,5.703234e-34,0.0,0.0,0.0,0.0,8.2750365e-37,0.0,3.757478e-33,3.0995033e-28,1.0,1.2759994e-28,1.6442175e-38,4.8823096e-35,0.0,8.257735e-27,0.0,4.688552e-38,0.0,3.7679187e-30,2.5963284e-29,0.0,1.4786102e-36,0.0,1.8378689e-33,0.0,1.5797586e-29,0.0,0.0,5.1473336e-27,0.0,0.0,4.789834e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2360227e-38,0.0,0.0,0.0,0.0,0.0,0.0,1.7501665e-31,0.0,0.0,1.4036629e-29,0.0,1.337312e-36,0.0,0.0,9.805557e-34,0.0,2.5765933e-38,1.6902847e-33,0.0,4.7610104e-36,0.0,0.0,0.0,0.0,0.0,0.0,1.305479e-32,0.0,6.2381264e-32
399,7.357621e-19,2.0329883e-30,1.161141e-21,1.1241592e-21,3.575735e-28,7.30424e-33,1.0886922e-20,2.5604851e-30,4.2453896e-25,2.2957224e-36,1.3168075e-24,7.45023e-27,1.03355785e-25,2.494662e-31,1.4497015e-28,2.446299e-31,1.8642677e-28,9.448159e-28,1.6144051e-13,3.797278e-32,1.5302969e-20,2.3458257e-31,2.3474163e-26,7.545865e-15,0.18695946,1.6362441e-25,2.3661499e-28,1.1285686e-27,3.1520452e-16,1.0655548e-22,5.5621465e-15,1.3879636e-32,0.0,9.914877e-38,2.223368e-21,4.425357e-36,4.917398e-25,1.2134591e-27,1.6457936e-10,7.7426295e-11,6.6176058e-12,5.3445423e-35,7.155131e-24,0.81304055,8.1978894e-32,3.3911825e-32,7.3436183e-37,2.7312615e-24,6.84056e-24,5.2098897e-29,3.338524e-21,0.0,7.715142e-17,5.6714876e-28,1.9759004e-19,0.0,7.2415627e-34,1.464471e-19,5.7699927e-21,9.027625e-32,4.1006012e-13,8.964535e-28,6.83284e-24,2.1431924e-26,3.47018e-35,4.575967e-27,7.634888e-33,6.212861e-23,1.7452485e-28,2.1678705e-13,3.024981e-26,5.4762935e-21,3.0098853e-37,3.5739838e-16,0.0,5.6351383e-32,8.639833e-15,3.5590725e-31,4.290017e-38,1.4509128e-21,6.87318e-31,1.4734431e-18,4.585785e-28,0.0,8.45611e-34,1.5196269e-14,2.7840586e-16,3.4518355e-16,2.3526113e-37,4.995102e-14,3.239249e-24,3.7517098e-23,8.642373e-22,1.8212566e-27,4.0598817e-29,1.2023019e-23,3.8408997e-15,2.3992688e-22,1.980769e-18
